 TIME                    	Q                        	
  +8.0190000000000000E+03	  +3.6743542969139285E+03	
  +8.0200000000000000E+03	  +3.6743194607228111E+03	
  +8.0210000000000000E+03	  +3.6742846297546812E+03	
  +8.0220000000000000E+03	  +3.6742498039914813E+03	
  +8.0230000000000000E+03	  +3.6742149834540869E+03	
  +8.0240000000000000E+03	  +3.6741801681236630E+03	
  +8.0250000000000000E+03	  +3.6741453579990221E+03	
  +8.0260000000000000E+03	  +3.6741105530916907E+03	
  +8.0270000000000000E+03	  +3.6740757533965875E+03	
  +8.0280000000000000E+03	  +3.6740409589017900E+03	
  +8.0290000000000000E+03	  +3.6740061696124435E+03	
  +8.0300000000000000E+03	  +3.6739713855316363E+03	
  +8.0310000000000000E+03	  +3.6739366066551406E+03	
  +8.0320000000000000E+03	  +3.6739018329825612E+03	
  +8.0330000000000000E+03	  +3.6738670645050320E+03	
  +8.0340000000000000E+03	  +3.6738323012302781E+03	
  +8.0350000000000000E+03	  +3.6737975431521022E+03	
  +8.0360000000000000E+03	  +3.6737627902754452E+03	
  +8.0370000000000000E+03	  +3.6737280425899844E+03	
  +8.0380000000000000E+03	  +3.6736933000940685E+03	
  +8.0390000000000000E+03	  +3.6736585628012999E+03	
  +8.0400000000000000E+03	  +3.6736238306906653E+03	
  +8.0410000000000000E+03	  +3.6735891037776460E+03	
  +8.0420000000000000E+03	  +3.6735543820490216E+03	
  +8.0430000000000000E+03	  +3.6735196655086488E+03	
  +8.0440000000000000E+03	  +3.6734849541567728E+03	
  +8.0450000000000000E+03	  +3.6734502479839130E+03	
  +8.0460000000000000E+03	  +3.6734155469994835E+03	
  +8.0470000000000000E+03	  +3.6733808511970501E+03	
  +8.0480000000000000E+03	  +3.6733461605780431E+03	
  +8.0490000000000000E+03	  +3.6733114751376443E+03	
  +8.0500000000000000E+03	  +3.6732767948683590E+03	
  +8.0510000000000000E+03	  +3.6732421197811768E+03	
  +8.0520000000000000E+03	  +3.6732074498706738E+03	
  +8.0530000000000000E+03	  +3.6731727851338896E+03	
  +8.0540000000000000E+03	  +3.6731381255695460E+03	
  +8.0550000000000000E+03	  +3.6731034711792763E+03	
  +8.0560000000000000E+03	  +3.6730688219585054E+03	
  +8.0570000000000000E+03	  +3.6730341779008331E+03	
  +8.0580000000000000E+03	  +3.6729995390219074E+03	
  +8.0590000000000000E+03	  +3.6729649052957898E+03	
  +8.0600000000000000E+03	  +3.6729302767437712E+03	
  +8.0610000000000000E+03	  +3.6728956533579139E+03	
  +8.0620000000000000E+03	  +3.6728610351257848E+03	
  +8.0630000000000000E+03	  +3.6728264220629321E+03	
  +8.0640000000000000E+03	  +3.6727918141513587E+03	
  +8.0650000000000000E+03	  +3.6727572114027093E+03	
  +8.0660000000000000E+03	  +3.6727226138160922E+03	
  +8.0670000000000000E+03	  +3.6726880213763802E+03	
  +8.0680000000000000E+03	  +3.6726534340963258E+03	
  +8.0690000000000000E+03	  +3.6726188519700167E+03	
  +8.0700000000000000E+03	  +3.6725842749997942E+03	
  +8.0710000000000000E+03	  +3.6725497031733689E+03	
  +8.0720000000000000E+03	  +3.6725151364964559E+03	
  +8.0730000000000000E+03	  +3.6724805749670513E+03	
  +8.0740000000000000E+03	  +3.6724460185845355E+03	
  +8.0750000000000000E+03	  +3.6724114673541267E+03	
  +8.0760000000000000E+03	  +3.6723769212578336E+03	
  +8.0770000000000000E+03	  +3.6723423803110381E+03	
  +8.0780000000000000E+03	  +3.6723078445071601E+03	
  +8.0790000000000000E+03	  +3.6722733138355647E+03	
  +8.0800000000000000E+03	  +3.6722387883110055E+03	
  +8.0810000000000000E+03	  +3.6722042679173742E+03	
  +8.0820000000000000E+03	  +3.6721697526686876E+03	
  +8.0830000000000000E+03	  +3.6721352425456125E+03	
  +8.0840000000000000E+03	  +3.6721007375604609E+03	
  +8.0850000000000000E+03	  +3.6720662377061412E+03	
  +8.0860000000000000E+03	  +3.6720317429828683E+03	
  +8.0870000000000000E+03	  +3.6719972533906730E+03	
  +8.0880000000000000E+03	  +3.6719627689317913E+03	
  +8.0890000000000000E+03	  +3.6719282895945025E+03	
  +8.0900000000000000E+03	  +3.6718938153772360E+03	
  +8.0910000000000000E+03	  +3.6718593462958993E+03	
  +8.0920000000000000E+03	  +3.6718248823292893E+03	
  +8.0930000000000000E+03	  +3.6717904234905304E+03	
  +8.0940000000000000E+03	  +3.6717559697712222E+03	
  +8.0950000000000000E+03	  +3.6717215211668859E+03	
  +8.0960000000000000E+03	  +3.6716870776827027E+03	
  +8.0970000000000000E+03	  +3.6716526393148238E+03	
  +8.0980000000000000E+03	  +3.6716182060641268E+03	
  +8.0990000000000000E+03	  +3.6715837779282233E+03	
  +8.1000000000000000E+03	  +3.6715493549031135E+03	
  +8.1010000000000000E+03	  +3.6715149369939895E+03	
  +8.1020000000000000E+03	  +3.6714805241873019E+03	
  +8.1030000000000000E+03	  +3.6714461164971140E+03	
  +8.1040000000000000E+03	  +3.6714117139045379E+03	
  +8.1050000000000000E+03	  +3.6713773164288891E+03	
  +8.1060000000000000E+03	  +3.6713429240512255E+03	
  +8.1070000000000000E+03	  +3.6713085367862236E+03	
  +8.1080000000000000E+03	  +3.6712741546152315E+03	
  +8.1090000000000000E+03	  +3.6712397775504605E+03	
  +8.1100000000000000E+03	  +3.6712054055776098E+03	
  +8.1110000000000000E+03	  +3.6711710387099283E+03	
  +8.1120000000000000E+03	  +3.6711366769391266E+03	
  +8.1130000000000000E+03	  +3.6711023202658830E+03	
  +8.1140000000000000E+03	  +3.6710679686836615E+03	
  +8.1150000000000000E+03	  +3.6710336221999410E+03	
  +8.1160000000000000E+03	  +3.6709992808040497E+03	
  +8.1170000000000000E+03	  +3.6709649445004502E+03	
  +8.1180000000000000E+03	  +3.6709306132849515E+03	
  +8.1190000000000000E+03	  +3.6708962871586718E+03	
  +8.1200000000000000E+03	  +3.6708619661229591E+03	
  +8.1210000000000000E+03	  +3.6708276501659770E+03	
  +8.1220000000000000E+03	  +3.6707933392976547E+03	
  +8.1230000000000000E+03	  +3.6707590335141331E+03	
  +8.1240000000000000E+03	  +3.6707247328086305E+03	
  +8.1250000000000000E+03	  +3.6706904371862397E+03	
  +8.1260000000000000E+03	  +3.6706561466463222E+03	
  +8.1270000000000000E+03	  +3.6706218611791064E+03	
  +8.1280000000000000E+03	  +3.6705875807872553E+03	
  +8.1290000000000000E+03	  +3.6705533054773432E+03	
  +8.1300000000000000E+03	  +3.6705190352413092E+03	
  +8.1310000000000000E+03	  +3.6704847700744472E+03	
  +8.1320000000000000E+03	  +3.6704505099794269E+03	
  +8.1330000000000000E+03	  +3.6704162549541811E+03	
  +8.1340000000000000E+03	  +3.6703820049955398E+03	
  +8.1350000000000000E+03	  +3.6703477601129985E+03	
  +8.1360000000000000E+03	  +3.6703135202888730E+03	
  +8.1370000000000000E+03	  +3.6702792855337307E+03	
  +8.1380000000000000E+03	  +3.6702450558401729E+03	
  +8.1390000000000000E+03	  +3.6702108312137757E+03	
  +8.1400000000000000E+03	  +3.6701766116494409E+03	
  +8.1410000000000000E+03	  +3.6701423971362860E+03	
  +8.1420000000000000E+03	  +3.6701081876887547E+03	
  +8.1430000000000000E+03	  +3.6700739832998825E+03	
  +8.1440000000000000E+03	  +3.6700397839670300E+03	
  +8.1450000000000000E+03	  +3.6700055896844101E+03	
  +8.1460000000000000E+03	  +3.6699714004593666E+03	
  +8.1470000000000000E+03	  +3.6699372162884306E+03	
  +8.1480000000000000E+03	  +3.6699030371648514E+03	
  +8.1490000000000000E+03	  +3.6698688630974812E+03	
  +8.1500000000000000E+03	  +3.6698346940719207E+03	
  +8.1510000000000000E+03	  +3.6698005300967270E+03	
  +8.1520000000000000E+03	  +3.6697663711661971E+03	
  +8.1530000000000000E+03	  +3.6697322172801564E+03	
  +8.1540000000000000E+03	  +3.6696980684404157E+03	
  +8.1550000000000000E+03	  +3.6696639246447717E+03	
  +8.1560000000000000E+03	  +3.6696297858832741E+03	
  +8.1570000000000000E+03	  +3.6695956521661451E+03	
  +8.1580000000000000E+03	  +3.6695615234872967E+03	
  +8.1590000000000000E+03	  +3.6695273998486246E+03	
  +8.1600000000000000E+03	  +3.6694932812401653E+03	
  +8.1610000000000000E+03	  +3.6694591676718132E+03	
  +8.1620000000000000E+03	  +3.6694250591347477E+03	
  +8.1630000000000000E+03	  +3.6693909556275739E+03	
  +8.1640000000000000E+03	  +3.6693568571580713E+03	
  +8.1650000000000000E+03	  +3.6693227637072532E+03	
  +8.1660000000000000E+03	  +3.6692886752955515E+03	
  +8.1670000000000000E+03	  +3.6692545919074309E+03	
  +8.1680000000000000E+03	  +3.6692205135404301E+03	
  +8.1690000000000000E+03	  +3.6691864402005613E+03	
  +8.1700000000000000E+03	  +3.6691523718902513E+03	
  +8.1710000000000000E+03	  +3.6691183085994608E+03	
  +8.1720000000000000E+03	  +3.6690842503221052E+03	
  +8.1730000000000000E+03	  +3.6690501970689188E+03	
  +8.1740000000000000E+03	  +3.6690161488377212E+03	
  +8.1750000000000000E+03	  +3.6689821056231008E+03	
  +8.1760000000000000E+03	  +3.6689480674215392E+03	
  +8.1770000000000000E+03	  +3.6689140342311011E+03	
  +8.1780000000000000E+03	  +3.6688800060588437E+03	
  +8.1790000000000000E+03	  +3.6688459829039202E+03	
  +8.1800000000000000E+03	  +3.6688119647537410E+03	
  +8.1810000000000000E+03	  +3.6687779516103742E+03	
  +8.1820000000000000E+03	  +3.6687439434809944E+03	
  +8.1830000000000000E+03	  +3.6687099403529842E+03	
  +8.1840000000000000E+03	  +3.6686759422308432E+03	
  +8.1850000000000000E+03	  +3.6686419491162078E+03	
  +8.1860000000000000E+03	  +3.6686079610068728E+03	
  +8.1870000000000000E+03	  +3.6685739778959041E+03	
  +8.1880000000000000E+03	  +3.6685399997913328E+03	
  +8.1890000000000000E+03	  +3.6685060266817291E+03	
  +8.1900000000000000E+03	  +3.6684720585712721E+03	
  +8.1910000000000000E+03	  +3.6684380954536778E+03	
  +8.1920000000000000E+03	  +3.6684041373424529E+03	
  +8.1930000000000000E+03	  +3.6683701842155901E+03	
  +8.1940000000000000E+03	  +3.6683362360865053E+03	
  +8.1950000000000000E+03	  +3.6683022929447970E+03	
  +8.1960000000000000E+03	  +3.6682683548037489E+03	
  +8.1970000000000000E+03	  +3.6682344216442789E+03	
  +8.1980000000000000E+03	  +3.6682004934763131E+03	
  +8.1990000000000000E+03	  +3.6681665702896407E+03	
  +8.2000000000000000E+03	  +3.6681326520983844E+03	
  +8.2010000000000000E+03	  +3.6680987388845961E+03	
  +8.2020000000000000E+03	  +3.6680648306563317E+03	
  +8.2030000000000000E+03	  +3.6680309274070241E+03	
  +8.2040000000000000E+03	  +3.6679970291427612E+03	
  +8.2050000000000000E+03	  +3.6679631358605916E+03	
  +8.2060000000000000E+03	  +3.6679292475489810E+03	
  +8.2070000000000000E+03	  +3.6678953642180213E+03	
  +8.2080000000000000E+03	  +3.6678614858665296E+03	
  +8.2090000000000000E+03	  +3.6678276124833619E+03	
  +8.2100000000000000E+03	  +3.6677937440783571E+03	
  +8.2110000000000000E+03	  +3.6677598806431106E+03	
  +8.2120000000000000E+03	  +3.6677260221799411E+03	
  +8.2130000000000000E+03	  +3.6676921686863629E+03	
  +8.2140000000000000E+03	  +3.6676583201664034E+03	
  +8.2150000000000000E+03	  +3.6676244766027748E+03	
  +8.2160000000000000E+03	  +3.6675906380107440E+03	
  +8.2170000000000000E+03	  +3.6675568043833746E+03	
  +8.2180000000000000E+03	  +3.6675229757202064E+03	
  +8.2190000000000000E+03	  +3.6674891520234728E+03	
  +8.2200000000000000E+03	  +3.6674553332809810E+03	
  +8.2210000000000000E+03	  +3.6674215194952772E+03	
  +8.2220000000000000E+03	  +3.6673877106752670E+03	
  +8.2230000000000000E+03	  +3.6673539068085902E+03	
  +8.2240000000000000E+03	  +3.6673201079044607E+03	
  +8.2250000000000000E+03	  +3.6672863139501719E+03	
  +8.2260000000000000E+03	  +3.6672525249482032E+03	
  +8.2270000000000000E+03	  +3.6672187408960731E+03	
  +8.2280000000000000E+03	  +3.6671849618043807E+03	
  +8.2290000000000000E+03	  +3.6671511876554591E+03	
  +8.2300000000000000E+03	  +3.6671174184584588E+03	
  +8.2310000000000000E+03	  +3.6670836542029992E+03	
  +8.2320000000000000E+03	  +3.6670498948995123E+03	
  +8.2330000000000000E+03	  +3.6670161405446547E+03	
  +8.2340000000000000E+03	  +3.6669823911260914E+03	
  +8.2350000000000000E+03	  +3.6669486466499770E+03	
  +8.2360000000000000E+03	  +3.6669149071220049E+03	
  +8.2370000000000000E+03	  +3.6668811725295927E+03	
  +8.2380000000000000E+03	  +3.6668474428753607E+03	
  +8.2390000000000000E+03	  +3.6668137181571710E+03	
  +8.2400000000000000E+03	  +3.6667799983799382E+03	
  +8.2410000000000000E+03	  +3.6667462835314486E+03	
  +8.2420000000000000E+03	  +3.6667125736272228E+03	
  +8.2430000000000000E+03	  +3.6666788686495779E+03	
  +8.2440000000000000E+03	  +3.6666451686022174E+03	
  +8.2450000000000000E+03	  +3.6666114734817688E+03	
  +8.2460000000000000E+03	  +3.6665777833002303E+03	
  +8.2470000000000000E+03	  +3.6665440980377343E+03	
  +8.2480000000000000E+03	  +3.6665104177070320E+03	
  +8.2490000000000000E+03	  +3.6664767423023518E+03	
  +8.2500000000000000E+03	  +3.6664430718174931E+03	
  +8.2510000000000000E+03	  +3.6664094062548552E+03	
  +8.2520000000000000E+03	  +3.6663757456195194E+03	
  +8.2530000000000000E+03	  +3.6663420898994482E+03	
  +8.2540000000000000E+03	  +3.6663084391055563E+03	
  +8.2550000000000000E+03	  +3.6662747932209782E+03	
  +8.2560000000000000E+03	  +3.6662411522573548E+03	
  +8.2570000000000000E+03	  +3.6662075162096949E+03	
  +8.2580000000000000E+03	  +3.6661738850776583E+03	
  +8.2590000000000000E+03	  +3.6661402588606684E+03	
  +8.2600000000000000E+03	  +3.6661066375515870E+03	
  +8.2610000000000000E+03	  +3.6660730211544642E+03	
  +8.2620000000000000E+03	  +3.6660394096600198E+03	
  +8.2630000000000000E+03	  +3.6660058030860519E+03	
  +8.2640000000000000E+03	  +3.6659722014115009E+03	
  +8.2650000000000000E+03	  +3.6659386046448053E+03	
  +8.2660000000000000E+03	  +3.6659050127790088E+03	
  +8.2670000000000000E+03	  +3.6658714258207024E+03	
  +8.2680000000000000E+03	  +3.6658378437688543E+03	
  +8.2690000000000000E+03	  +3.6658042666076567E+03	
  +8.2700000000000000E+03	  +3.6657706943582284E+03	
  +8.2710000000000000E+03	  +3.6657371269988635E+03	
  +8.2720000000000000E+03	  +3.6657035645346414E+03	
  +8.2730000000000000E+03	  +3.6656700069737544E+03	
  +8.2740000000000000E+03	  +3.6656364543074365E+03	
  +8.2750000000000000E+03	  +3.6656029065276375E+03	
  +8.2760000000000000E+03	  +3.6655693636476417E+03	
  +8.2770000000000000E+03	  +3.6655358256605177E+03	
  +8.2780000000000000E+03	  +3.6655022925594553E+03	
  +8.2790000000000000E+03	  +3.6654687643405105E+03	
  +8.2800000000000000E+03	  +3.6654352410171005E+03	
  +8.2810000000000000E+03	  +3.6654017225848711E+03	
  +8.2820000000000000E+03	  +3.6653682090263046E+03	
  +8.2830000000000000E+03	  +3.6653347003619410E+03	
  +8.2840000000000000E+03	  +3.6653011965767687E+03	
  +8.2850000000000000E+03	  +3.6652676976688558E+03	
  +8.2860000000000000E+03	  +3.6652342036502819E+03	
  +8.2870000000000000E+03	  +3.6652007145014172E+03	
  +8.2880000000000000E+03	  +3.6651672302346997E+03	
  +8.2890000000000000E+03	  +3.6651337508496044E+03	
  +8.2900000000000000E+03	  +3.6651002763314991E+03	
  +8.2910000000000000E+03	  +3.6650668066930825E+03	
  +8.2920000000000000E+03	  +3.6650333419315712E+03	
  +8.2930000000000000E+03	  +3.6649998820321066E+03	
  +8.2940000000000000E+03	  +3.6649664270103003E+03	
  +8.2950000000000000E+03	  +3.6649329768591056E+03	
  +8.2960000000000000E+03	  +3.6648995315760894E+03	
  +8.2970000000000000E+03	  +3.6648660911587954E+03	
  +8.2980000000000000E+03	  +3.6648326556044221E+03	
  +8.2990000000000000E+03	  +3.6647992249129056E+03	
  +8.3000000000000000E+03	  +3.6647657990953021E+03	
  +8.3010000000000000E+03	  +3.6647323781302562E+03	
  +8.3020000000000000E+03	  +3.6646989620361264E+03	
  +8.3030000000000000E+03	  +3.6646655507891260E+03	
  +8.3040000000000000E+03	  +3.6646321444128516E+03	
  +8.3050000000000000E+03	  +3.6645987428878884E+03	
  +8.3060000000000000E+03	  +3.6645653462225100E+03	
  +8.3070000000000000E+03	  +3.6645319544072986E+03	
  +8.3080000000000000E+03	  +3.6644985674568698E+03	
  +8.3090000000000000E+03	  +3.6644651853457394E+03	
  +8.3100000000000000E+03	  +3.6644318080983617E+03	
  +8.3110000000000000E+03	  +3.6643984356937958E+03	
  +8.3120000000000000E+03	  +3.6643650681365084E+03	
  +8.3130000000000000E+03	  +3.6643317054325812E+03	
  +8.3140000000000000E+03	  +3.6642983475749838E+03	
  +8.3150000000000000E+03	  +3.6642649945612598E+03	
  +8.3160000000000000E+03	  +3.6642316463993643E+03	
  +8.3170000000000000E+03	  +3.6641983030678089E+03	
  +8.3180000000000000E+03	  +3.6641649645886882E+03	
  +8.3190000000000000E+03	  +3.6641316309493759E+03	
  +8.3200000000000000E+03	  +3.6640983021415518E+03	
  +8.3210000000000000E+03	  +3.6640649781813918E+03	
  +8.3220000000000000E+03	  +3.6640316590534608E+03	
  +8.3230000000000000E+03	  +3.6639983447686786E+03	
  +8.3240000000000000E+03	  +3.6639650353084107E+03	
  +8.3250000000000000E+03	  +3.6639317306913254E+03	
  +8.3260000000000000E+03	  +3.6638984308979202E+03	
  +8.3270000000000000E+03	  +3.6638651359416822E+03	
  +8.3280000000000000E+03	  +3.6638318458149538E+03	
  +8.3290000000000000E+03	  +3.6637985605191179E+03	
  +8.3300000000000000E+03	  +3.6637652800496003E+03	
  +8.3310000000000000E+03	  +3.6637320044041048E+03	
  +8.3320000000000000E+03	  +3.6636987335863128E+03	
  +8.3330000000000000E+03	  +3.6636654675955861E+03	
  +8.3340000000000000E+03	  +3.6636322064265432E+03	
  +8.3350000000000000E+03	  +3.6635989500735500E+03	
  +8.3360000000000000E+03	  +3.6635656985516976E+03	
  +8.3370000000000000E+03	  +3.6635324518376692E+03	
  +8.3380000000000000E+03	  +3.6634992099545066E+03	
  +8.3390000000000000E+03	  +3.6634659728770198E+03	
